gene	genomic_class	arrangement	provenance	dup_class4	TF_subfamily	in_lambert	hgnc_locus_type	is_ohnolog	is_ohnolog_relaxed	ohnolog_rescue_via_cluster	cluster_id	n_ohnolog_partners	ohnolog_dup_time	youngest_paralog_node	age_category	is_responder	n_response_celltypes
MEOX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	False	0
MIXL1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
NKX2-3	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
NKX2-5	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
NKX3-2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
NKX6-1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
NKX6-3	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
OTX1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		2	Older	Bilateria	pre2R_ancient	False	0
OTX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		2	Older	Bilateria	pre2R_ancient	False	0
PBX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	False	0
PBX3	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		3	Vertebrata	Euteleostomi	2R_vertebrata	False	0
PBX4	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	True	8
PHOX2A	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
PHOX2B	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
PITX1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		2	Bilateria	Bilateria	pre2R_ancient	False	0
PITX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		2	Older	Bilateria	pre2R_ancient	False	0
PITX3	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		2	Older	Bilateria	pre2R_ancient	False	0
PKNOX1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
PKNOX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
PRRX1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
PRRX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	True	4
RAX	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
RAX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
SEBOX	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
SHOX	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
SHOX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
SIX5	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
TLX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
TLX3	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
VAX1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
VAX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
VSX1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	False	0
VSX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
ZFHX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
POU2F1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain; POU	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	1
POU2F2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain; POU	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	6
POU2F3	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain; POU	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
POU3F1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain; POU	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
POU3F2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain; POU	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
POU3F3	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain; POU	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
POU4F1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain; POU	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
POU4F2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain; POU	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
POU4F3	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain; POU	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
PAX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain; Paired box	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
PAX3	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain; Paired box	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
PAX7	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain; Paired box	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
IRF4	singleton	dispersed	ohnolog	dispersed_ohnolog	IRF	True	gene with protein product	True	True	False		2	Vertebrata	Chordata	pre2R_ancient	True	18
IRF7	singleton	dispersed	ohnolog	dispersed_ohnolog	IRF	True	gene with protein product	True	True	False		2	Vertebrata	Chordata	pre2R_ancient	True	21
IRF8	singleton	dispersed	ohnolog	dispersed_ohnolog	IRF	True	gene with protein product	True	True	False		2	Vertebrata	Chordata	pre2R_ancient	True	8
MEF2A	singleton	dispersed	ohnolog	dispersed_ohnolog	MADS box	True	gene with protein product	True	True	False		4	Vertebrata	Opisthokonta	pre2R_ancient	True	4
MEF2C	singleton	dispersed	ohnolog	dispersed_ohnolog	MADS box	True	gene with protein product	True	True	False		4	Vertebrata	Opisthokonta	pre2R_ancient	True	6
MEF2D	singleton	dispersed	ohnolog	dispersed_ohnolog	MADS box	True	gene with protein product	True	True	False		4	Vertebrata	Opisthokonta	pre2R_ancient	True	1
BAZ2B	singleton	dispersed	ohnolog	dispersed_ohnolog	MBD	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	True	5
MBD2	singleton	dispersed	ohnolog	dispersed_ohnolog	MBD	True	gene with protein product	True	True	False		6	Vertebrata	Vertebrata	2R_vertebrata	True	1
MBD3	singleton	dispersed	ohnolog	dispersed_ohnolog	MBD	True	gene with protein product	True	True	False		6	Vertebrata	Vertebrata	2R_vertebrata	False	0
MBD4	singleton	dispersed	ohnolog	dispersed_ohnolog	MBD	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	False	0
BAZ2A	singleton	dispersed	ohnolog	dispersed_ohnolog	MBD; AT hook	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	False	0
MECP2	singleton	dispersed	ohnolog	dispersed_ohnolog	MBD; AT hook	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	False	0
DMTF1	singleton	dispersed	ohnolog	dispersed_ohnolog	Myb/SANT	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	True	1
MYB	singleton	dispersed	ohnolog	dispersed_ohnolog	Myb/SANT	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	True	8
MYBL1	singleton	dispersed	ohnolog	dispersed_ohnolog	Myb/SANT	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	True	5
MYBL2	singleton	dispersed	ohnolog	dispersed_ohnolog	Myb/SANT	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	True	3
MYSM1	singleton	dispersed	ohnolog	dispersed_ohnolog	Myb/SANT	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	False	0
TTF1	singleton	dispersed	ohnolog	dispersed_ohnolog	Myb/SANT	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	False	0
MYRF	singleton	dispersed	ohnolog	dispersed_ohnolog	Ndt80/PhoG	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	False	0
MYRFL	singleton	dispersed	ohnolog	dispersed_ohnolog	Ndt80/PhoG	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	False	0
ESR1	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	True	9
ESRRA	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
ESRRB	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	False	0
ESRRG	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	False	0
HNF4A	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
HNF4G	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
NR1H3	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	True	5
NR1H4	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
NR1I2	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
NR2C1	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
NR2C2	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
NR2F1	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
NR2F2	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
NR4A1	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	True	1
NR4A2	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	False	0
NR4A3	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	True	11
NR5A2	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	False	0
PGR	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
PPARA	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	1
PPARD	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	5
PPARG	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	4
RARA	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	4
RARG	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	1
RORA	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	5
RORB	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	3
RORC	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
RXRA	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	4
RXRB	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
RXRG	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
VDR	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	True	13
PAX1	singleton	dispersed	ohnolog	dispersed_ohnolog	Paired box	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
PAX5	singleton	dispersed	ohnolog	dispersed_ohnolog	Paired box	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	5
PAX8	singleton	dispersed	ohnolog	dispersed_ohnolog	Paired box	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	3
PAX9	singleton	dispersed	ohnolog	dispersed_ohnolog	Paired box	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
LCOR	singleton	dispersed	ohnolog	dispersed_ohnolog	Pipsqueak	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	False	0
LCORL	singleton	dispersed	ohnolog	dispersed_ohnolog	Pipsqueak	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	False	0
PROX1	singleton	dispersed	ohnolog	dispersed_ohnolog	Prospero	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	True	1
PROX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Prospero	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	False	0
RFX1	singleton	dispersed	ohnolog	dispersed_ohnolog	RFX	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	False	0
RFX2	singleton	dispersed	ohnolog	dispersed_ohnolog	RFX	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	True	4
RFX3	singleton	dispersed	ohnolog	dispersed_ohnolog	RFX	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	False	0
RFX5	singleton	dispersed	ohnolog	dispersed_ohnolog	RFX	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	False	0
RFX7	singleton	dispersed	ohnolog	dispersed_ohnolog	RFX	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	True	1
NFAT5	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	True	2
NFATC1	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		4	Vertebrata	Bilateria	pre2R_ancient	False	0
NFATC2	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		4	Vertebrata	Bilateria	pre2R_ancient	True	6
NFATC3	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	False	0
NFATC4	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		4	Vertebrata	Bilateria	pre2R_ancient	False	0
NFKB1	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	True	6
NFKB2	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	True	8
REL	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	2
RELA	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	2
RELB	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	7
RUNX1	singleton	dispersed	ohnolog	dispersed_ohnolog	Runt	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	11
RUNX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Runt	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	11
RUNX3	singleton	dispersed	ohnolog	dispersed_ohnolog	Runt	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	8
AIRE	singleton	dispersed	ohnolog	dispersed_ohnolog	SAND	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
GMEB1	singleton	dispersed	ohnolog	dispersed_ohnolog	SAND	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	False	0
GMEB2	singleton	dispersed	ohnolog	dispersed_ohnolog	SAND	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	False	0
SKOR2	singleton	dispersed	ohnolog	dispersed_ohnolog	SAND	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	False	0
NFIA	singleton	dispersed	ohnolog	dispersed_ohnolog	SMAD	True	gene with protein product	True	True	False		3	Vertebrata	Vertebrata	2R_vertebrata	True	16
NFIB	singleton	dispersed	ohnolog	dispersed_ohnolog	SMAD	True	gene with protein product	True	True	False		3	Vertebrata	Chordata	pre2R_ancient	False	0
NFIC	singleton	dispersed	ohnolog	dispersed_ohnolog	SMAD	True	gene with protein product	True	True	False		3	Vertebrata	Chordata	pre2R_ancient	False	0
NFIX	singleton	dispersed	ohnolog	dispersed_ohnolog	SMAD	True	gene with protein product	True	True	False		3	Vertebrata	Vertebrata	2R_vertebrata	True	5
SMAD1	singleton	dispersed	ohnolog	dispersed_ohnolog	SMAD	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	3
SMAD3	singleton	dispersed	ohnolog	dispersed_ohnolog	SMAD	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	True	6
SMAD5	singleton	dispersed	ohnolog	dispersed_ohnolog	SMAD	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	1
SMAD9	singleton	dispersed	ohnolog	dispersed_ohnolog	SMAD	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
STAT2	singleton	dispersed	ohnolog	dispersed_ohnolog	STAT	True	gene with protein product	True	True	False		5	Vertebrata	Vertebrata	2R_vertebrata	True	19
STAT6	singleton	dispersed	ohnolog	dispersed_ohnolog	STAT	True	gene with protein product	True	True	False		5	Vertebrata	Vertebrata	2R_vertebrata	False	0
EOMES	singleton	dispersed	ohnolog	dispersed_ohnolog	T-box	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	2
MGA	singleton	dispersed	ohnolog	dispersed_ohnolog	T-box	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
TBR1	singleton	dispersed	ohnolog	dispersed_ohnolog	T-box	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
TBX19	singleton	dispersed	ohnolog	dispersed_ohnolog	T-box	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
TBX21	singleton	dispersed	ohnolog	dispersed_ohnolog	T-box	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	True	9
TBP	singleton	dispersed	ohnolog	dispersed_ohnolog	TBP	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	False	0
TBPL2	singleton	dispersed	ohnolog	dispersed_ohnolog	TBP	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	False	0
TEAD1	singleton	dispersed	ohnolog	dispersed_ohnolog	TEA	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	True	1
TEAD3	singleton	dispersed	ohnolog	dispersed_ohnolog	TEA	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
TEAD4	singleton	dispersed	ohnolog	dispersed_ohnolog	TEA	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	False	0
AHR	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Chordata	pre2R_ancient	True	11
AHRR	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Chordata	pre2R_ancient	True	4
ARNT	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
ARNT2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	True	5
ARNTL	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
ARNTL2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
ASCL3	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
ASCL4	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
BHLHE22	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	True	1
BHLHE23	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
CLOCK	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
EPAS1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	8
HAND1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
HAND2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
HES1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	True	4
HES4	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	True	4
HEY1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	False	0
HEY2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	False	0
HEYL	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	False	0
HIF1A	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	14
HIF3A	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
MITF	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	True	3
MLXIP	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
MLXIPL	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
MSC	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	True	3
